0x2100: INIDISP
0x9dbde8: Garnish_FlameTrail
0x9dbe3c: kChainChomp_Mult16
0x9dbe44: SpritePrep_Chainchomp
0x9dbe7d: Sprite_CA_ChainChomp
0x9dbf0c: kChainChomp_Xvel
0x9dbf1c: kChainChomp_Yvel
0x9dbf2c: ChainChomp_Idle
0x9dbf95: ChainChomp_Meander
0x9dbfe5: ChainChomp_InvertLunge
0x9dc00c: ChainChomp_State3
0x9dc020: kChainChomp_Muls
0x9dc02a: ChainChomp_MoveChain
0x9dc0f2: ChainChomp_HandleLeash
0x9dc172: kChainChomp_Gfx
0x9dc182: kChainChomp_OamFlags
0x9dc192: ChainChomp_Draw
0x9dc211: Sprite_CheckDamageBoth__
0x9dc21a: SpriteActive4_MainLong
0x9dc222: SpriteActive4_Main
0x9dc26d: kTektite_Xvel
0x9dc271: kTektite_Yvel
0x9dc275: Sprite_C9_Tektite
0x9dc293: Sprite_Tektite
0x9dc2ce: kTektite_Dir
0x9dc2d2: Tektite_Idle
0x9dc388: Tektite_Midjump
0x9dc3a8: Tektite_Bouncy
0x9dc3c5: kTektite_Dmd
0x9dc3f5: Tektite_Draw
0x9dc414: Sprite_C8_BigFairy
0x9dc41c: Sprite_FairyCloud
0x9dc443: FairyCloud_ApproachLink
0x9dc489: FairyCloud_WaitForHeal
0x9dc49c: FairyCloud_Dissipate
0x9dc4bf: Sprite_BigFairy
0x9dc4f9: BigFairy_WaitForLink
0x9dc54f: BigFairy_DoAbsolutelyNothing
0x9dc550: kBigFaerie_Dmd
0x9dc5d0: BigFaerie_Draw
0x9dc5ee: kFaerieCloud_Draw_XY
0x9dc5fa: kFaerieCloud_Draw_XY_Hi
0x9dc606: kFaerieCloud_Draw_Idx
0x9dc616: FaerieCloud_Draw
0x9dc64f: Sprite_C7_Pokey
0x9dc69a: Hokbok_Main
0x9dc719: kHokbok_B
0x9dc721: Pokey_ResetBounce
0x9dc738: Pokey_MoveFaster
0x9dc751: Sprite_BounceFromTileCollision
0x9dc778: Sprite_BounceFromTileCollisionLong
0x9dc77d: Hokbok_Draw
0x9dc7eb: Sprite_C5_Medusa
0x9dc845: Fireball_Configure
0x9dc853: kFireballJunction_X
0x9dc85b: kFireballJunction_Y
0x9dc863: kFireballJunction_XYvel
0x9dc869: Sprite_C6_4WayShooter
0x9dc8cc: kThief_Gfx
0x9dc8d8: Sprite_C4_Thief
0x9dc90e: Thief_Loitering
0x9dc94c: Thief_Watching
0x9dc985: Thief_Chasing
0x9dc9df: Thief_Stealing
0x9dca24: Thief_ScanForBooty
0x9dca4c: Thief_TargetBooty
0x9dca9e: Thief_GrabBooty
0x9dcaf2: Thief_CheckCollisionWithLink
0x9dcb20: kThiefSpawn_Xvel
0x9dcb26: kThiefSpawn_Yvel
0x9dcb2c: kThiefSpawn_Items
0x9dcb30: Thief_SpillItems
0x9dcbd6: kThief_Dmd
0x9dcc96: kThief_DrawChar
0x9dcc9a: kThief_DrawFlags
0x9dcc9e: Thief_Draw
0x9dccdb: kGibo_OamFlags
0x9dccdf: kGibo_OamFlags2
0x9dcce1: Sprite_C3_Gibo
0x9dcd12: Gibo_Main
0x9dcd62: kGibo_Xvel
0x9dcd6a: kGibo_Yvel
0x9dcd72: Gibo_Mitosis
0x9dcde2: Gibo_Osmosis
0x9dcdeb: Gibo_ConsumeDaughter
0x9dce5e: kGibo_Dmd
0x9dcf5e: Gibo_Draw
0x9dcfc3: kBoulder_Zvel
0x9dcfc5: kBoulder_Yvel
0x9dcfc7: kBoulder_Xvel
0x9dcfcb: Sprite_C2_Boulder
0x9dd02a: Boulder_OutdoorsMain
0x9dd088: kBoulder_Dmd
0x9dd108: kLargeShadow_Dmd
0x9dd180: kGanon_Mult24
0x9dd185: Boulder_Draw
0x9dd1a8: SpriteDraw_BigShadow
0x9dd1af: Sprite_DrawLargeShadow2
0x9dd1fd: CutsceneAgahnim_SpawnZeldaOnAltar
0x9dd234: Sprite_C1_CutsceneAgahnim
0x9dd23f: CutsceneAgahnim_Agahnim
0x9dd285: CutsceneAgahnim_HelloMyNameIs
0x9dd2a1: kChattyAgahnim_LevitateGfx
0x9dd2a5: CutsceneAgahnim_LightAsAFeatherStiffAsABoard
0x9dd2ef: CutsceneAgahnim_BanishZelda
0x9dd322: CutsceneAgahnim_MadeHerGoPoof
0x9dd34f: CutsceneAgahnim_Brag
0x9dd36b: CutsceneAgahnim_HideBehindCurtain
0x9dd392: Sprite_Agahnim_ApplyMotionBlur
0x9dd3b9: CutsceneAgahnim_ExistNoMore
0x9dd3d1: kChattyAgahnim_Dmd
0x9dd451: ChattyAgahnim_Draw
0x9dd48d: kChattyAgahnim_Telewarp_Data
0x9dd4fd: kChattyAgahnim_Telewarp_Data_Ext
0x9dd50b: kMult_4
0x9dd516: SpriteDraw_CutsceneAgahnimSpell
0x9dd57d: Sprite_CutsceneAgahnim_Zelda
0x9dd581: kAltarZelda_Dmd
0x9dd5a1: AltarZelda_Main
0x9dd5d9: kAltarZelda_XOffs
0x9dd5e9: AltarZelda_DrawBody
0x9dd661: kAltarZelda_Warp_Dmd
0x9dd6b1: SpriteDraw_AltarZeldaWarp
0x9dd6d1: Sprite_InitializedSegmented
0x9dd6f6: Sprite_09_Moldorm
0x9dd6fe: kGiantMoldorm_Xvel
0x9dd71e: kGiantMoldorm_Yvel
0x9dd73e: kGiantMoldorm_NextDir
0x9dd74e: Sprite_GiantMoldorm
0x9dd7fe: Moldorm_Move
0x9dd82d: Moldorm_Turn
0x9dd852: Moldorm_Charge
0x9dd881: GiantMoldorm_Draw
0x9dd8f2: GiantMoldorm_IncrementalSegmentExplosion
0x9dd913: kGiantMoldorm_Head_Dmd
0x9dd993: SpriteDraw_Moldorm_Head
0x9dd9b8: kGiantMoldorm_SegA_Dmd
0x9dd9f8: SpriteDraw_Moldorm_SegmentA
0x9dda50: SpriteDraw_Moldorm_SegmentB
0x9dda5b: kGiantMoldorm_OamFlags
0x9dda5f: SpriteDraw_Moldorm_SegmentC
0x9ddaba: Moldorm_HandleTail
0x9ddb17: SpriteDraw_Moldorm_Tail
0x9ddb3e: kGiantMoldorm_Eye_X
0x9ddb5e: kGiantMoldorm_Eye_Y
0x9ddb7e: kGiantMoldorm_Eye_Char
0x9ddb8e: kGiantMoldorm_Eye_Flags
0x9ddb9e: SpriteDraw_Moldorm_Eyeballs
0x9ddc11: Moldorm_Explode
0x9ddc16: Sprite_ScheduleBossForDeath
0x9ddc23: nullsub_12
0x9ddc2a: Sprite_MakeBossExplosion
0x9ddc30: Sprite_MakeBossDeathExplosion_NoSound
0x9ddc72: Sprite_01_Vulture
0x9ddc7a: Sprite_Vulture
0x9ddc9c: Vulture_Perched
0x9ddcb5: kVulture_Gfx
0x9ddcb9: Vulture_Circling
0x9ddd1e: kVulture_Dmd
0x9ddd5e: Vulture_Draw
0x9ddd7b: Sprite_00_Raven
0x9ddd85: Sprite_Raven
0x9dddac: kRaven_AscendTime
0x9dddae: Raven_Perched
0x9ddde5: Raven_Rise
0x9dde09: Raven_Attack
0x9dde5a: Raven_SetFlip
0x9dde66: Raven_Flee
0x9dde82: Vitreous_SpawnMinions
0x9dde8a: kVitreous_SpawnSmallerEyes_X
0x9ddea4: kVitreous_SpawnSmallerEyes_Y
0x9ddebe: kVitreous_SpawnSmallerEyes_Gfx
0x9ddecb: Vitreous_SpawnSmallerEyes
0x9ddf45: kStandaloneItem_Zvel
0x9ddf49: Sprite_C0_Catfish
0x9ddf54: Sprite_Catfish_QuakeMedallion
0x9ddfd1: Catfish_BigFish
0x9ddfe6: Catfish_Sleep
0x9de039: Catfish_TheRumbling
0x9de07c: kGreatCatfish_Emerge_Gfx
0x9de08c: Catfish_Surface
0x9de0bf: kGreatCatfish_Conversate_Gfx
0x9de0d3: Catfish_LeaveMeAlone
0x9de144: Sprite_SpawnBomb
0x9de164: I_said_no_plop
0x9de16c: Catfish_RegurgitateMedallion
0x9de1aa: Sprite_Zora_RegurgitateFlippers
0x9de1ed: Catfish_SpawnPlop
0x9de214: Sprite_SpawnWaterSplash_
0x9de21c: Sprite_SpawnWaterSplash
0x9de240: kGreatCatfish_Dmd
0x9de320: GreatCatfish_Draw
0x9de33d: kWaterSplash_Dmd
0x9de37d: Sprite_Catfish_SplashOfWater
0x9de39d: kSpriteLightning_Gfx
0x9de3a5: kSpriteLightning_OamFlags
0x9de3ad: kSpriteLightning_Xoff
0x9de3ed: Sprite_BF_Lightning
0x9de475: Lightning_SpawnGarnish
0x9de4c8: Sprite_BD_Vitreous
0x9de4eb: Vitreous_DunkedInGoo
0x9de53d: kVitreous_Animate_Gfx
0x9de53f: kVitreous_AfromG
0x9de549: Vitreous_Lightningening
0x9de563: Vitreous_Animate
0x9de589: kVitreous_Xvel
0x9de58b: Vitreous_Bouncing
0x9de5ca: kVitreous_WhichToActivate
0x9de5da: Vitreous_SetMinionsForth
0x9de602: kAgahnim_Lighting_X
0x9de612: Sprite_SpawnLightning
0x9de656: kVitreous_Dmd
0x9de716: Vitreous_Draw
0x9de763: kSprite_Vitreolus_Dx
0x9de76b: kSprite_Vitreolus_Dy
0x9de773: Sprite_BE_VitreousEye
0x9de7c4: Vitreolus_TargetPlayerPosition
0x9de7d9: Vitreolus_PursueTargetPosition
0x9de82a: Vitreolus_ReturnToOrigin
0x9de893: Sprite_DirectionToFacePlayer___
0x9de898: Sprite_IsToRightOfPlayer___
0x9de89d: Sprite4_IsBelowPlayer
0x9de8a2: Sprite_ReturnIfInactive____
0x9de8c5: Sprite_ReturnIfRecoiling__
0x9de948: Sprite_MoveXyz___
0x9de94b: Sprite_Move___
0x9de952: Sprite4_MoveX
0x9de95d: Sprite_MoveY_
0x9de98b: Sprite_MoveZ__
0x9de9ad: Sprite_PrepOamCoordOrDoubleRet___
0x9de9b6: HandleScreenFlash
0x9de9da: ExecuteCachedSprites
0x9dea00: UncacheAndExecuteSprite
0x9deb84: Sprite_SimulateSoldier
0x9debeb: Overlord19_ArmosCoordinator
0x9debf3: ArmosCoordinator_Main
0x9dec12: ArmosCoordinator_WaitForWakeUp
0x9dec34: ArmosCoordinator_CirclePosition
0x9dec42: kArmosCoordinator_BackWallX
0x9dec48: ArmosCoordinator_LineUp
0x9dec69: ArmosCoordinator_ForwardMarch
0x9dec96: ArmosCoordinator_Pinch
0x9decab: ArmosCoordinator_Spread
0x9decc0: kArmosCoordinator_Tab0
0x9deccc: ArmosCoordinator_RotateKnights
0x9decd4: ArmosCoordinator_Rotate
0x9dedb8: ArmosCoordinator_CheckKnights
0x9dedcb: ArmosCoordinator_DisableCoercion
0x9dedd6: Sprite_70_KingHelmasaurFireball
0x9dedde: kHelmasaurFireball_Char
0x9dede1: kHelmasaurFireball_Flags
0x9dede3: Sprite_HelmasaurFireball
0x9dee72: HelmasaurFireball_PreMigrateDown
0x9dee85: HelmasaurFireball_MigrateDown
0x9dee9c: kHelmasaurFireball_Gfx
0x9deea0: HelmasaurFireball_DelayThenTriSplit
0x9deeb3: HelmasaurFireball_DelayThenQuadSplit
0x9deec9: HelamsaurFireball_Move
0x9deecd: kHelmasaurFireball_TriSplit_Xvel
0x9deed0: kHelmasaurFireball_TriSplit_Yvel
0x9deed3: HelmasaurFireball_TriSplit
0x9def2d: kHelmasaurFireball_TriSplit_Delay
0x9def35: kHelmasaurFireball_QuadSplit_Xvel
0x9def39: kHelmasaurFireball_QuadSplit_Yvel
0x9def3d: HelmasaurFireball_QuadSplit
0x9def76: Sprite_RedArmosCrusher
0x9def7e: Sprite_ArmosCrusher
0x9defac: RedArmosCrusher_TargetLink
0x9defe0: RedArmosCrusher_Jump
0x9df039: RedArmosCrusher_Hover
0x9df045: RedArmosCrusher_Slam
0x9df063: Sprite_40_LightningGate
0x9df06b: Sprite_EvilBarrier
0x9df0e1: kEvilBarrier_Dmd
0x9df249: EvilBarrier_Draw
0x9df277: SpritePrep_MiniMoldorm
0x9df2a5: kDrawFourAroundOne_Dmd
0x9df395: SpriteDraw_Antfairy
0x9df3d4: Toppo_Flustered
0x9df44d: kGoriya_Dmd
0x9df54d: kGoriya_Dmd2
0x9df589: Goriya_Draw
0x9df5d4: kConvertVelocityToAngle_Tab0
0x9df5f4: kConvertVelocityToAngle_Tab1
0x9df614: Sprite_ConvertVelocityToAngle
0x9df65d: Sprite_SpawnDynamically
0x9df65f: Sprite_SpawnDynamicallyEx
0x9df6cf: kSprite_Func5_Tab3
0x9df7cf: kMult_32
0x9df7d3: kMoldorm_Draw_Char
0x9df7d6: kMoldorm_Draw_XY
0x9df7dc: kMoldorm_Draw_Ext
0x9df7df: kMoldorm_Draw_GetOffs
0x9df7e2: kMoldorm_Draw_X
0x9df802: kMoldorm_Draw_Y
0x9df822: Moldorm_Draw
0x9df943: Sprite_25_TalkingTree
0x9df94b: Sprite_TalkingTree
0x9df956: TalkingTree_Mouth
0x9df96e: TalkingTree_IdleWithBomb
0x9df99c: TalkingTree_DelayBomb
0x9df9b0: kTalkingTree_Gfx2
0x9df9b4: TalkingTree_SpitBomb
0x9df9d2: kTalkingTree_Gfx
0x9df9da: kTalkingTree_Delay
0x9df9e2: TalkingTree_IdleWithoutBomb
0x9dfa01: kTalkingTree_Msgs2
0x9dfa2b: kTalkingTree_Msgs
0x9dfa2f: kTalkingTree_Screens
0x9dfa4e: TalkingTree_SpawnBomb
0x9dfa7b: kTalkingTree_Dmd
0x9dfadb: TalkingTree_Draw
0x9dfafb: kTalkingTree_Type1_X
0x9dfafd: kTalkingTree_Type1_Xhi
0x9dfaff: kTalkingTree_Type1_X1
0x9dfb0a: TalkingTree_Eye
0x9dfb86: kTalkingTree_SpawnX
0x9dfb8a: SpritePrep_TalkingTree_SpawnEyeball
0x9dfbcc: kSpawnRupees_Xvel
0x9dfbd0: kSpawnRupees_Yvel
0x9dfbd4: kSpawnRupees_Type
0x9dfbd7: RupeePull_SpawnPrize
0x9dfc38: Sprite_D5_DigGameGuy
0x9dfc5b: DigGameGuy_Idle
0x9dfc89: DigGameGuy_OfferGame
0x9dfce0: DigGameGuy_UnblockEntrance
0x9dfd0a: DigGameGuy_SetTimer
0x9dfd18: DigGameGuy_Proctor
0x9dfd42: DiggingGameGuy_ComeBackLater
0x9dfd4b: DigGame_SpawnPrize
0x9dfd5c: DiggingGameGuy_AttemptPrizeSpawn
0x9dfd82: kDiggingGameGuy_Xvel
0x9dfd84: kDiggingGameGuy_X
0x9dfd86: kDiggingGameGuy_Items
0x9dfd8a: DiggingGameGuy_GiveItem
0x9dfe03: kDiggingGameGuy_Dmd
0x9dfe4b: DiggingGameGuy_Draw
0x9dfe6e: kOldMountainMan_Dmd0
0x9dfe7e: kOldMountainMan_Dmd1
0x9dfefe: kOldMountainMan_Dma
0x9dff0e: OldMountainMan_Draw
0x9dff5b: SpriteModule_Burn_bounce
0x9dffbd: kSpriteFall_Char
0x9dffc5: SpriteFall_Draw
0x9e8000: HelmasaurKing_Initialize
0x9e8019: HelmasaurKing_Reinitialize
0x9e8039: Sprite_92_HelmasaurKing
0x9e810a: kHelmasaurKing_Tab1
0x9e818c: kHelmasaurKing_Xvel0
0x9e8194: kHelmasaurKing_Yvel0
0x9e819c: Sprite_HelmasaurKing_DecisionHome
0x9e81d5: Sprite_HelmasaurKing_WalkToLocation
0x9e81e6: HelmasaurKing_HandleMovement
0x9e8200: HelmasaurKing_Func8
0x9e8210: Sprite_HelmasaurKing_DecisionAway
0x9e8242: Sprite_HelmasaurKing_WalkBackHome
0x9e8253: HelmasaurKing_MaybeFireball
0x9e827c: kHelmasaur_Tab0
0x9e829c: kMult_8
0x9e82a0: HelmasaurKing_SwingTail
0x9e832b: kHelmasaurKing_Tab2
0x9e8383: kPlus1Minus1
0x9e8385: HelmasaurKing_CheckMaskDamageFromHammer
0x9e83eb: HelmasaurKing_AttemptDamage
0x9e841a: kHelmasaurKing_Mask_Y
0x9e842e: kHelmasaurKing_Mask_X
0x9e8442: kHelmasaurKing_Mask_Z
0x9e844c: kHelmasaurKing_Mask_Xvel
0x9e8456: kHelmasaurKing_Mask_Yvel
0x9e8460: kHelmasaurKing_Mask_Zvel
0x9e846a: kHelmasaurKing_Mask_OamFlags
0x9e8474: kHelmasaurKing_Mask_Gfx
0x9e847e: HelmasaurKing_ChipAwayAtMask
0x9e848c: HelmasaurKing_ExplodeMask
0x9e84aa: HelmasaurKing_SpawnMaskDebris
0x9e8517: HelmasaurKing_SpitFireball
0x9e853b: HelmasaurKing_Draw
0x9e855f: kHelmasaurKing_DrawB_X
0x9e8561: kHelmasaurKing_DrawB_Char
0x9e8569: kHelmasaurKing_DrawB_Flags
0x9e856b: SpriteDraw_KingHelmasaur_Eyes
0x9e85c6: kHelmasaurKing_DrawC_Dmd
0x9e8686: KingHelmasaurMask
0x9e86e5: KingHelmasaur_CheckBombDamage
0x9e874d: kHelmasaurKing_DrawD_Dmd
0x9e87e5: SpriteDraw_KingHelmasaur_Body
0x9e87f0: Sprite_DrawMultiple___
0x9e87f5: kHelmasaurKing_DrawE_X
0x9e87f9: kHelmasaurKing_DrawE_Y
0x9e87fd: kHelmasaurKing_DrawE_Char
0x9e8801: kHelmasaurKing_DrawE_Flags
0x9e8805: SpriteDraw_KingHelmasaur_Legs
0x9e889c: kHelmasaurKing_DrawF_Y
0x9e88bc: SpriteDraw_KingHelmasaur_Mouth
0x9e88f0: kHelmasaurKing_DrawA_Mult
0x9e8910: kHelmasaurKing_DrawA_MultB
0x9e8920: KingHelmasaur_OperateTail
0x9e8a85: NOP8
0x9e8a8e: Sprite3A_MagicBatLightning
0x9e8a96: Sprite_MadBatterBolt
0x9e8abb: kMadderBolt_X
0x9e8ac3: kMadderBolt_Y
0x9e8acb: MadBatterBolt_Active
0x9e8b11: SpriteActive3_MainLong
0x9e8b19: SpriteActive3_Main
0x9e8b2e: Sprite_CheckTileCollision__
0x9e8bbf: Sprite_AA_Pikit
0x9e8bd8: kFluteBoyAnimal_Xvel
0x9e8bda: kZazak_Yvel
0x9e8bde: Pikit_PikNextMovement
0x9e8c25: Pikit_LandAndAttack
0x9e8c72: kPikit_Gfx
0x9e8c8a: kPikit_XyOffs
0x9e8cd2: kPikit_Tab0
0x9e8cda: kPikit_Tab1
0x9e8ce2: Pikit_Steal
0x9e8dca: Pikit_PrepDraw
0x9e8dd2: Sprite_A8_GreenZirro
0x9e8de7: BomberPellet_Falling
0x9e8e14: BomberPellet_Exploding
0x9e8e2d: kBomber_Gfx
0x9e8e31: Bomber_Main
0x9e8ed2: Zirro_Dodge
0x9e8ee4: kBomber_Xvel
0x9e8eec: kBomber_Yvel
0x9e8ef4: kBomber_Tab0
0x9e8ef8: Zirro_Idle
0x9e8f36: Zirro_Move
0x9e8f71: kBomber_SpawnPellet_X
0x9e8f79: kBomber_SpawnPellet_Y
0x9e8f81: Zirro_DropBomb
0x9e8fdf: Sprite_StalfosBone
0x9e9000: kStalfosBone_Dmd
0x9e9040: StalfosBone_Draw
0x9e905c: kStalfos_Delay
0x9e9060: kStalfos_AnimState1
0x9e9068: kStalfos_AnimState2
0x9e906c: Sprite_A7_Stalfos
0x9e90b1: kStalfos_CheckDir
0x9e90b5: Stalfos_Skellington
0x9e919f: Sprite_Zazak_Main
0x9e922b: StalfosZazak_Walk
0x9e9254: kZazak_Dir2
0x9e925c: StalfosZazak_Wait
0x9e92bd: Sprite_ZeroVelocity__
0x9e92d2: StalfosZazak_Shoot
0x9e92e4: Sprite_SpawnFirePhlegm
0x9e9363: kSpawnFirePhlegm_Xvel
0x9e9365: kSpawnFirePhlegm_Yvel
0x9e9369: kSpawnFirePhlegm_X
0x9e9371: kSpawnFirePhlegm_Y
0x9e9379: Stalfos_ThrowBone
0x9e93c3: kFirePhlegm_Dmd
0x9e9443: FirePhlegm_Draw
0x9e9460: Sprite_A3_KholdstareShell
0x9e94a2: KholdstareShell_ShakeFromDamage
0x9e94c1: KholdstareShell_PhaseOut
0x9e94dd: GenerateIceball
0x9e9518: Sprite_A2_Kholdstare
0x9e956f: Kholdstare_Accelerate
0x9e95aa: Kholdstare_check_coll
0x9e95dd: kKholdstare_Target_Xvel
0x9e95e1: kKholdstare_Target_Yvel
0x9e95e5: Kholdstare_Decelerate
0x9e9646: kKholdstare_Triplicate_Tab0
0x9e9649: kKholdstare_Triplicate_Tab1
0x9e964c: Kholdstare_Split
0x9e9694: Kholdstare_DoAbsolutelyNothing
0x9e9695: kNebuleGarnish_XY
0x9e96a5: Kholdstare_SpawnPuffCloudGarnish
0x9e9710: Sprite_A4_FallingIce
0x9e9733: Sprite_IceBall
0x9e97bf: kIceBall_Quadruplicate_Xvel
0x9e97c7: kIceBall_Quadruplicate_Yvel
0x9e97cf: IceBall_Split
0x9e981d: Sprite_A1_Freezor
0x9e9859: Freezor_Dormant
0x9e9871: Freezor_Waking
0x9e98b8: kFreezor_Xvel
0x9e98ba: kFreezor_Yvel
0x9e98be: kFreezor_Moving_Gfx
0x9e98c2: kFreezor_Sparkle_X
0x9e98ca: kFreezor_Sparkle_Xhi
0x9e98d2: Freezor_Flailing
0x9e993e: kFreezor_Melting_Gfx
0x9e9942: Freezor_ImMelllltiiiinnnnggggg
0x9e995b: Sprite_9E_HauntedGroveOstritch
0x9e996c: HauntedGroveOstritch_Idle
0x9e998d: kFluteBoyOstrich_Gfx
0x9e9991: HauntedGroveOstritch_Flee
0x9e99cb: kFluteBoyOstrich_Dmd
0x9e9a4b: FluteBoyOstrich_Draw
0x9e9a6b: kFluteBoyAnimal_OamFlags
0x9e9a6d: Sprite_9F_HauntedGroveRabbit
0x9e9a8a: HauntedGroveRabbit_Idle
0x9e9aac: kFluteBoyAnimal_Gfx
0x9e9aaf: HauntedGroveRabbit_Flee
0x9e9aec: Sprite_A0_HauntedGroveBird
0x9e9b2c: HauntedGroveBird_Idle
0x9e9b61: HauntedGroveBird_Ascending
0x9e9b84: HauntedGroveBird_Descending
0x9e9b9a: kFluteBoyBird_X
0x9e9b9c: HauntedGroveBird_Blink
0x9e9bc8: Sprite_9C_Zoro
0x9e9bd0: Zoro
0x9e9c6b: Babasu
0x9e9c81: Babasu_Reset
0x9e9c8f: Babasu_Hidden
0x9e9c9d: kBabusu_Gfx
0x9e9ca3: kBabusu_DirGfx
0x9e9ca7: kBabusu_XyVel
0x9e9cad: Babasu_Telegraph
0x9e9ce8: kBabusu_Scurry_Gfx
0x9e9cec: Babasu_Dart
0x9e9d1b: Sprite_9B_Wizzrobe
0x9e9d46: Sprize_Wizzrobe
0x9e9d7a: kWizzrobe_Cloak_Gfx
0x9e9d7e: Wizzrobe_Invisible
0x9e9daa: Wizzrobe_Appear
0x9e9db8: kWizzrobe_Attack_Gfx
0x9e9dc0: kWizzrobe_Attack_DirGfx
0x9e9dc4: Wizzrobe_Attack
0x9e9df3: Wizzrobe_Disappear
0x9e9e0f: kWizzrobe_Beam_XYvel
0x9e9e15: Wizzrobe_FireBeam
0x9e9e7b: Sprite_9A_Kyameron
0x9e9ea5: Kyameron_Reset
0x9e9edb: Kyameron_Puddle
0x9e9f01: kKyameron_Coagulate_Gfx
0x9e9f09: kKyameron_Xvel
0x9e9f0d: kKyameron_Yvel
0x9e9f11: Kyameron_BuildUp
0x9e9f55: kKyameron_Moving_Gfx
0x9e9f59: Kyameron_Moving
0x9e9fe3: Kyameron_Dissipate
0x9ea001: Sprite_GarnishSpawn_Sparkle_limited
0x9ea007: Sprite_GarnishSpawn_Sparkle
0x9ea06c: kKyameron_Dmd
0x9ea14c: kKyameron_OamFlags
0x9ea158: Kyameron_Draw
0x9ea192: kPengator_Gfx
0x9ea196: Sprite_99_Pengator
0x9ea1ea: Pengator_FaceLink
0x9ea1f5: kPengator_XYVel
0x9ea1fb: Pengator_Accelerate
0x9ea240: kPengator_Jump
0x9ea244: Pengator_Hop
0x9ea261: kPengator_Garnish_Y
0x9ea269: kPengator_Garnish_X
0x9ea271: Pengator_Slide
0x9ea2b5: kPengator_Dmd0
0x9ea3f5: kPengator_Dmd1
0x9ea415: Pengator_Draw
0x9ea462: Sprite_LaserBeam
0x9ea488: LaserBeam_BuildUpGarnish
0x9ea4e7: SpritePrep_LaserEyeLong
0x9ea4f1: SpritePrep_LaserEye
0x9ea541: Sprite_95_LaserEyeLeft
0x9ea55a: kLaserEye_Dirs
0x9ea55e: LaserEye_Reconnaissance
0x9ea5b0: kLaserEye_SpawnXY
0x9ea5bc: kLaserEye_SpawnXYVel
0x9ea5c2: LaserEye_TangoLocked
0x9ea5d8: LaserEye_FireBeam
0x9ea648: kLaserEye_Dmd
0x9ea708: LaserEye_Draw
0x9ea73f: Sprite_94_Tile_bounce
0x9ea742: Sprite_94_Pirogusu
0x9ea764: kPirogusu_A0
0x9ea768: Pirogusu_InHole
0x9ea782: kPirogusu_A1
0x9ea78a: kPirogusu_XYvel
0x9ea790: Pirogusu_Crowning
0x9ea7ce: kPirogusu_A2
0x9ea7d6: kPirogusu_XYvel2
0x9ea7dc: Pirogusu_Plop
0x9ea820: Sprite_FloppingFish_SpawnSplash
0x9ea84c: kPirogusu_XYvel3
0x9ea852: Pirogusu_Active
0x9ea893: kPirogusu_Tab0
0x9ea897: Pirogusu_SpawnSplash
0x9ea903: kPirogusu_OamFlags
0x9ea91f: kPirogusu_Gfx
0x9ea93b: Pirogusu_Draw
0x9ea97f: kBumper_Vels
0x9ea982: Sprite_93_Bumper
0x9eaa4b: kBumper_Dmd
0x9eaa8b: Bumper_Draw
0x9eaaa7: Sprite_91_StalfosKnight
0x9eaaf4: StalfosKnight_Hidden
0x9eab27: StalfosKnight_EnterBattle
0x9eab46: StalfosKnight_SetToGround
0x9eab5a: kStalfosKnight_Case2_Gfx
0x9eab5c: StalfosKnight_Idle
0x9eab96: kStalfosKnight_Case2_Dir
0x9eaba6: StalfosKnight_ScanForOpponents
0x9eabd6: StalfosKnight_Squat
0x9eabf6: StalfosKnight_HopAround
0x9eac57: kStalfosKnight_Case6_C
0x9eac77: StalfosKnight_Crumble
0x9eacd6: kStalfosKnight_Case7_Gfx
0x9eacd8: StalfosKnight_CelebrateStandingUp
0x9eacec: kStalfosKnight_Dmd
0x9eae04: StalfosKnight_Draw
0x9eae46: kStalfosKnight_DrawHead_Char
0x9eae4a: kStalfosKnight_DrawHead_Flags
0x9eae4e: SpriteDraw_StalfosKnight_Head
0x9eaea4: Sprite_90_Wallmaster
0x9eaf2b: Wallmaster_Descend
0x9eaf59: WallMaster_GrabAttempt
0x9eaf82: Wallmaster_Ascend
0x9eafa4: kWallMaster_Dmd
0x9eafe4: WallMaster_Draw
0x9eb002: Sprite_8F_Blob
0x9eb055: Blob_Hidden
0x9eb09f: kZol_PoppingOutGfx
0x9eb0af: Blob_Peeking
0x9eb0d4: kZol_FallingGfx
0x9eb0d6: Blob_Falling
0x9eb142: kZol_FallingXvel
0x9eb144: Blob_Active
0x9eb1c1: kZol_OamFlags
0x9eb1c5: Zol_Draw
0x9eb214: kZol_Dmd
0x9eb254: Zol_DrawMultiple
0x9eb26f: Sprite_8E_Terrorpin
0x9eb297: kTerrorpin_Xvel
0x9eb29f: kTerrorpin_Yvel
0x9eb2a7: Terrorpin_RightsideUp
0x9eb30e: Terrorpin_UpsideDown
0x9eb39f: kTerrorpin_Oamflags
0x9eb3a1: kTerrorpin_Overturned_Xvel
0x9eb3a3: Terrorpin_CheckForHammer
0x9eb405: Terrorpin_SetUpHammerHitBox
0x9eb42a: kArrghus_Gfx
0x9eb433: Sprite_8C_Arrghus
0x9eb4ca: Arrghus_JumpUp
0x9eb4ef: Arrghus_SmashDown
0x9eb532: Arrghus_PingPong
0x9eb593: Arrghus_Move
0x9eb5c8: Arrghus_MakeDecision
0x9eb5ee: Arrghus_SetState3
0x9eb61b: Sprite_ApproachTargetSpeed_0
0x9eb63d: Arrghus_PuffAttack
